TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
50,60,60,60,869,683,794,224,Energiesparen,2022-12-22 10:47:45.221219
50,60,60,60,869,686,797,224,Energiesparen,2023-01-03 11:01:41.035879
50,60,60,60,869,686,797,224,err,2023-01-04 14:40:23.941023
40,60,60,60,873,694,857,229,err,2023-03-01 08:47:51.097633
40,60,60,60,873,694,860,229,err,2023-03-10 15:56:22.423115
40,60,60,60,877,694,864,249,err,2023-03-16 15:46:20.062120
40,60,60,60,877,694,865,249,err,2023-03-17 15:31:03.119172
40,60,60,60,887,694,869,252,err,2023-03-22 16:30:26.456853
40,60,60,60,887,694,869,255,err,2023-03-23 10:47:11.284410
40,60,60,60,889,694,869,255,err,2023-03-23 16:06:20.767310
40,60,60,60,892,694,869,255,err,2023-03-30 16:33:57.618307
40,60,60,60,892,694,871,255,err,2023-04-03 17:25:02.383780
40,60,60,60,892,694,874,255,err,2023-04-06 16:27:17.044977
40,60,60,60,892,694,877,255,err,2023-04-12 17:44:06.017534
40,60,60,60,894,694,878,255,err,2023-04-14 15:52:56.562834
40,60,50,60,906,697,880,255,err,2023-04-17 15:45:48.012439
40,60,50,60,906,697,883,255,err,2023-04-21 08:40:27.022672
40,60,50,60,906,699,883,255,err,2023-04-24 16:38:59.937075
40,60,50,60,906,699,884,255,err,2023-04-28 15:05:22.015779
40,60,50,60,906,699,885,255,err,2023-05-03 15:59:21.027485
40,60,50,60,907,699,898,255,err,2023-05-09 16:45:14.487729
40,60,50,50,917,707,898,263,err,2023-05-11 16:28:33.661176
40,60,50,50,917,707,906,263,err,2023-05-12 11:44:47.842933
40,60,50,50,917,707,909,263,err,2023-05-12 15:53:46.123464
40,60,50,50,917,707,910,263,err,2023-05-16 08:05:31.977882
40,60,50,50,917,707,911,263,err,2023-05-16 16:32:55.210291
40,60,50,50,920,707,911,263,err,2023-05-17 17:15:06.670495
30,60,50,50,920,709,939,263,Ausdruck,2023-05-17 17:20:42.822504
30,60,50,50,920,709,947,263,err,2023-05-17 21:11:57.265296
30,60,50,50,920,709,950,263,err,2023-05-24 16:44:31.091485
30,60,50,50,921,709,954,263,err,2023-05-30 15:37:14.501116
30,60,50,50,922,709,956,263,err,2023-06-02 15:31:54.078041
30,60,50,50,923,709,957,263,err,2023-06-13 13:05:44.149955
30,60,50,50,923,709,957,263,Bitte warten,2023-06-13 13:10:46.543594
30,60,50,50,924,709,957,263,err,2023-06-13 17:19:25.060436
30,60,50,50,924,709,971,263,err,2023-06-15 10:04:06.409850
30,60,50,50,924,711,971,263,err,2023-06-15 13:26:56.111721
30,60,50,50,925,711,971,263,err,2023-06-15 16:50:12.490283
30,60,50,50,927,711,977,263,err,2023-06-21 15:24:25.912828
30,60,50,50,931,714,977,266,err,2023-06-27 12:13:36.647012
30,60,50,50,931,714,997,266,err,2023-06-27 15:43:01.654615
30,60,50,50,932,714,997,266,err,2023-06-28 14:00:27.603540
30,60,50,50,934,714,997,266,err,2023-06-29 15:47:10.589498
