TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
75,13,34,24,5729,14007,1722,1541,Ruhemodus...,2022-01-18 09:50:24.942243
75,13,34,24,5730,14014,1722,1541,Ruhemodus...,2022-01-18 12:16:36.253204
75,13,34,24,5737,14020,1722,1541,Ruhemodus...,2022-01-18 13:22:11.592234
75,13,34,24,5738,14020,1722,1541,Ruhemodus...,2022-01-18 13:58:01.948802
75,13,34,24,5748,14045,1722,1543,Ruhemodus...,2022-01-20 10:04:20.739352
75,13,34,24,5748,14053,1722,1543,Ruhemodus...,2022-01-20 10:40:14.269948
75,13,34,24,5748,14054,1722,1543,Ruhemodus...,2022-01-20 11:15:41.116953
75,13,34,24,5749,14054,1722,1543,Ruhemodus...,2022-01-20 11:51:06.938324
75,13,34,24,5750,14055,1722,1543,Ruhemodus...,2022-01-20 13:02:00.774604
75,13,34,24,5750,14057,1722,1543,Ruhemodus...,2022-01-20 13:37:14.129785
75,13,34,24,5750,14059,1722,1543,Ruhemodus...,2022-01-20 14:12:28.871307
75,13,34,24,5750,14060,1722,1543,Ruhemodus...,2022-01-20 14:47:38.888332
75,13,34,24,5753,14060,1722,1543,Ruhemodus...,2022-01-20 15:23:00.687077
74,12,34,23,5772,14094,1728,1543,Ruhemodus...,2022-01-26 13:38:41.057433
74,12,34,23,5772,14095,1728,1543,Ruhemodus...,2022-01-26 14:14:03.946387
74,12,34,23,5772,14096,1728,1543,Ruhemodus...,2022-01-26 14:49:29.493366
74,12,34,23,5774,14108,1728,1543,Ruhemodus...,2022-01-26 15:25:11.908756
74,12,34,23,5774,14129,1728,1543,Ruhemodus...,2022-01-26 16:01:01.947817
71,11,33,22,5816,14257,1858,1544,Ruhemodus...,2022-02-07 09:34:18.016646
71,11,33,22,5816,14260,1858,1544,Ruhemodus...,2022-02-07 10:11:12.718432
71,11,33,22,5816,14260,1859,1544,Ruhemodus...,2022-02-07 11:23:43.752541
71,11,33,22,5816,14261,1859,1544,Ruhemodus...,2022-02-07 12:00:01.337985
71,11,33,22,5818,14266,1859,1544,Ruhemodus...,2022-02-07 12:36:19.001067
71,11,33,22,5820,14266,1859,1544,Ruhemodus...,2022-02-07 15:01:39.651526
69,9,32,21,5877,14395,1870,1544,Ruhemodus...,2022-02-15 09:27:04.710462
68,9,31,20,5929,14473,1895,1552,Ruhemodus...,2022-02-22 10:17:43.017909
67,8,31,20,5940,14511,1896,1564,Ruhemodus...,2022-02-23 15:37:34.160205
65,7,30,19,5987,14653,1904,1564,Bereit,2022-03-03 09:38:22.277829
65,7,30,19,5988,14657,1904,1564,Ruhemodus...,2022-03-03 11:18:35.363978
65,7,30,19,5989,14661,1904,1564,Ruhemodus...,2022-03-03 11:34:20.637837
65,7,30,19,5990,14662,1904,1564,Ruhemodus...,2022-03-03 11:55:55.844539
65,7,30,19,5993,14671,1904,1564,Ruhemodus...,2022-03-04 10:22:22.671412
65,7,30,19,5993,14671,1905,1564,Bereit,2022-03-04 10:30:26.626448
65,7,30,19,5993,14671,1905,1564,Ruhemodus...,2022-03-04 11:39:42.640979
65,7,30,19,5993,14672,1905,1564,Ruhemodus...,2022-03-04 11:51:47.571279
64,6,29,18,6019,14812,1912,1564,Ruhemodus...,2022-03-10 12:05:45.040298
64,6,29,17,6019,14812,1918,1564,Ruhemodus...,2022-03-10 12:23:25.045078
64,6,29,17,6019,14812,1930,1564,Ruhemodus...,2022-03-10 13:51:59.397312
64,6,29,17,6019,14812,1934,1564,Ruhemodus...,2022-03-10 16:22:03.173207
63,6,28,17,6032,14869,1945,1564,Ruhemodus...,2022-03-15 15:04:02.673422
63,6,28,17,6032,14870,1945,1564,Ruhemodus...,2022-03-15 15:48:54.665459
63,6,28,17,6033,14870,1945,1564,Ruhemodus...,2022-03-15 16:23:53.586272
62,6,28,17,6033,14886,1945,1564,Ruhemodus...,2022-03-16 12:34:21.970136
62,6,28,17,6033,14886,1945,1564,Bitte warten.,2022-03-16 12:39:26.049252
62,6,28,17,6033,14886,1945,1564,Ruhemodus...,2022-03-16 12:44:51.045766
62,6,28,17,6033,14887,1945,1564,Ruhemodus...,2022-03-16 15:19:42.661753
62,6,28,17,6034,14887,1945,1564,Ruhemodus...,2022-03-16 15:44:43.024504
62,6,28,17,6034,14897,1945,1564,Ruhemodus...,2022-03-16 15:59:39.837469
62,6,28,17,6035,14899,1945,1564,Ruhemodus...,2022-03-16 16:04:37.307399
62,6,28,17,6035,14900,1945,1564,Ruhemodus...,2022-03-16 16:09:43.086216
62,6,28,17,6035,14901,1945,1564,Ruhemodus...,2022-03-16 16:29:36.328249
60,6,27,15,6087,15110,1948,1564,Ruhemodus...,2022-03-23 10:28:40.125244
60,6,27,15,6087,15110,1949,1564,Ruhemodus...,2022-03-23 11:18:42.971471
60,6,27,15,6089,15129,1967,1564,Ruhemodus...,2022-03-24 11:52:16.637807
60,6,27,15,6089,15131,1967,1564,Ruhemodus...,2022-03-24 11:57:14.941707
60,6,27,15,6090,15131,1967,1564,Ruhemodus...,2022-03-24 12:46:50.238281
60,6,27,15,6091,15131,1967,1564,Ruhemodus...,2022-03-24 14:16:53.115600
60,6,27,15,6092,15131,1967,1564,Ruhemodus...,2022-03-24 14:21:57.234684
60,6,27,15,6103,15153,1969,1564,Ruhemodus...,2022-03-30 14:35:06.622578
59,6,27,15,6103,15163,1969,1564,Ruhemodus...,2022-03-30 14:40:10.217866
59,6,27,15,6104,15163,1969,1564,Ruhemodus...,2022-03-30 16:35:25.826006
59,6,27,15,6104,15169,1969,1564,Ruhemodus...,2022-03-31 10:35:44.182714
59,6,27,15,6108,15171,1969,1564,Ruhemodus...,2022-04-01 15:19:42.043353
59,6,27,15,6108,15171,1969,1564,Bitte warten.,2022-04-04 09:07:39.287631
59,6,27,15,6108,15171,1969,1564,Ruhemodus...,2022-04-04 09:12:38.625406
59,6,27,15,6109,15176,1969,1564,Ruhemodus...,2022-04-04 09:17:42.993057
59,6,27,15,6109,15180,1969,1564,Ruhemodus...,2022-04-04 09:22:40.408551
59,6,26,15,6110,15186,1969,1564,Ruhemodus...,2022-04-04 09:27:36.182336
59,6,26,15,6110,15190,1969,1564,Ruhemodus...,2022-04-04 09:32:38.046400
59,6,26,15,6110,15191,1969,1564,Ruhemodus...,2022-04-04 09:37:39.462561
59,6,26,15,6110,15198,1969,1564,Ruhemodus...,2022-04-04 09:42:40.083294
59,6,26,15,6110,15199,1969,1564,Ruhemodus...,2022-04-04 09:47:39.899534
59,6,26,15,6112,15202,1969,1564,Ruhemodus...,2022-04-04 10:22:37.979115
59,6,26,15,6112,15216,1969,1564,Ruhemodus...,2022-04-04 10:37:38.314886
59,6,26,15,6113,15216,1969,1564,Ruhemodus...,2022-04-04 12:15:14.199605
59,6,26,15,6114,15216,1969,1564,Ruhemodus...,2022-04-04 12:20:30.361372
59,6,26,15,6114,15218,1969,1564,Ruhemodus...,2022-04-04 12:25:33.399926
59,6,26,15,6115,15219,1969,1564,Ruhemodus...,2022-04-04 14:02:23.025806
59,6,26,15,6115,15219,1969,1569,Es wird gedruckt,2022-04-04 14:07:23.432178
59,6,26,15,6115,15220,1969,1574,Ruhemodus...,2022-04-04 15:12:41.730301
59,6,26,15,6116,15221,1969,1574,Ruhemodus...,2022-04-04 16:22:41.889749
59,6,26,15,6116,15222,1969,1574,Ruhemodus...,2022-04-04 16:32:41.281286
59,6,26,15,6116,15224,1969,1578,Ruhemodus...,2022-04-05 09:29:12.633931
59,6,26,15,6120,15228,1969,1578,Ruhemodus...,2022-04-05 10:34:13.631744
59,6,26,15,6120,15228,1971,1578,Ruhemodus...,2022-04-05 10:39:10.911100
59,6,26,15,6124,15228,1971,1578,Ruhemodus...,2022-04-05 11:29:14.324760
59,6,26,15,6124,15230,1971,1578,Ruhemodus...,2022-04-05 11:44:12.985613
59,6,26,15,6125,15231,1971,1578,Ruhemodus...,2022-04-05 12:09:13.422343
59,6,26,14,6126,15235,1971,1578,Ruhemodus...,2022-04-05 12:19:14.302123
59,6,26,14,6128,15236,1971,1578,Ruhemodus...,2022-04-05 12:29:10.790500
59,6,26,14,6128,15238,1971,1578,Ruhemodus...,2022-04-05 12:49:24.169978
59,6,26,14,6128,15240,1971,1578,Ruhemodus...,2022-04-05 14:54:18.836754
59,6,26,14,6128,15242,1971,1578,Ruhemodus...,2022-04-05 16:34:45.033013
58,6,26,14,6128,15242,1977,1578,Ruhemodus...,2022-04-05 16:39:49.537917
58,6,26,14,6128,15244,1977,1578,Ruhemodus...,2022-04-06 10:31:41.491539
58,6,26,14,6129,15245,1977,1578,Ruhemodus...,2022-04-06 10:35:25.529243
58,6,26,14,6130,15246,1977,1578,Ruhemodus...,2022-04-06 11:07:27.307256
58,6,26,14,6132,15251,1977,1578,Ruhemodus...,2022-04-06 15:34:19.258898
58,6,26,14,6133,15251,1977,1578,Ruhemodus...,2022-04-06 16:04:17.344393
58,6,26,14,6134,15251,1977,1578,Ruhemodus...,2022-04-06 16:38:42.820413
58,6,26,14,6134,15255,1977,1578,Ruhemodus...,2022-04-07 09:24:32.717284
