TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
12,17,68,49,222459,51648,23749,42285,56 6F 72 62 65 7,2022-09-13 08:27:06.801195
12,17,68,49,222459,51648,23749,42348,Bereit,2022-09-13 08:31:53.188155
12,17,68,49,222459,51648,23749,42348,Energiesparmodus,2022-09-13 08:47:14.357592
12,17,68,49,222459,51648,23749,42348,Ruhemodus...,2022-09-13 08:57:15.467629
12,17,68,49,222459,51648,23749,42348,Scannen fortsetz,2022-09-13 09:02:31.085608
12,17,68,49,222459,51648,23749,42348,56 6F 72 62 65 7,2022-09-13 09:27:37.191985
12,17,68,49,222459,51648,23749,42348,Papierstau im au,2022-09-13 09:37:43.858365
12,17,68,49,222459,51648,23749,42348,56 6F 72 62 65 7,2022-09-13 09:43:07.824175
12,17,68,49,222459,51648,23749,42348,Energiesparmodus,2022-09-13 10:03:00.262983
12,17,68,49,222459,51648,23749,42348,Ruhemodus...,2022-09-13 11:08:59.431319
12,17,68,49,222459,51648,23749,42361,Bereit,2022-09-13 11:14:00.195420
12,17,68,49,222459,51648,23749,42367,Es wird gedruckt,2022-09-13 11:19:03.638966
12,16,68,49,222459,51648,23749,42481,Bereit,2022-09-13 11:24:12.239996
12,16,68,49,222459,51648,23749,42481,Energiesparmodus,2022-09-13 11:29:11.814698
12,16,68,49,222459,51648,23749,42481,56 6F 72 62 65 7,2022-09-13 12:09:41.491230
12,16,68,49,222459,51648,23749,42481,Energiesparmodus,2022-09-13 12:29:58.056137
12,16,68,49,222459,51648,23749,42481,Ruhemodus...,2022-09-13 13:10:32.427088
12,16,68,49,222459,51654,23749,42481,Ruhemodus...,2022-09-13 13:15:35.736717
12,16,68,49,222459,51679,23749,42481,56 6F 72 62 65 7,2022-09-13 13:20:38.482894
12,16,68,49,222459,51679,23749,42481,Energiesparmodus,2022-09-13 13:35:56.770609
12,16,68,49,222459,51679,23749,42481,Ruhemodus...,2022-09-13 14:06:28.178488
12,16,68,49,222459,51679,23749,42481,56 6F 72 62 65 7,2022-09-13 14:11:32.057331
12,16,68,49,222459,51682,23749,42481,Es wird gedruckt,2022-09-13 14:16:30.932342
12,16,68,49,222459,51686,23749,42481,Scannen fortsetz,2022-09-13 14:26:36.519577
12,16,68,49,222459,51686,23749,42481,Bereit,2022-09-13 14:31:42.409066
12,16,68,49,222459,51686,23749,42481,Es wird gedruckt,2022-09-13 14:46:51.269712
12,16,68,49,222459,51686,23749,42481,Energiesparmodus,2022-09-13 15:07:14.201415
12,16,68,49,222459,51686,23749,42481,Ruhemodus...,2022-09-13 16:23:22.167851
10,12,64,45,222480,52256,23802,42977,Ruhemodus...,2022-09-26 12:34:51.835889
10,12,64,45,222480,52256,23807,42977,Bereit,2022-09-26 12:39:59.310424
10,12,64,45,222480,52256,23807,42982,Energiesparmodus,2022-09-26 13:00:11.115428
10,12,64,45,222480,52256,23807,42982,Ruhemodus...,2022-09-26 13:30:31.080261
10,12,64,45,222480,52256,23807,42982,Es wird gedruckt,2022-09-26 13:35:33.663747
10,12,64,45,222480,52272,23807,42983,Bereit,2022-09-26 13:40:41.344511
10,12,64,45,222480,52272,23807,42983,Energiesparmodus,2022-09-26 14:01:01.883144
10,12,64,45,222480,52272,23807,42983,Ruhemodus...,2022-09-26 15:42:17.941349
10,12,64,45,222480,52272,23807,42983,56 6F 72 62 65 7,2022-09-26 15:47:25.647049
10,12,64,45,222480,52272,23809,42983,Energiesparmodus,2022-09-26 15:57:28.760934
10,12,64,45,222480,52289,23826,42983,Bereit,2022-09-26 16:02:42.527191
10,12,64,45,222480,52289,23826,42983,Energiesparmodus,2022-09-26 16:18:02.225101
10,12,64,45,222480,52289,23826,42983,Ruhemodus...,2022-09-27 12:20:21.087762
10,12,64,45,222484,52289,23826,42983,50 61 70 69 65 7,2022-09-27 12:25:18.336874
10,12,64,45,222504,52289,23826,42983,56 6F 72 62 65 7,2022-09-27 12:30:33.539765
10,12,64,45,222508,52289,23826,42983,56 6F 72 62 65 7,2022-09-27 12:35:28.481014
10,12,64,45,222508,52289,23826,42983,Energiesparmodus,2022-09-27 12:50:40.304161
10,12,64,45,222508,52289,23826,42983,Ruhemodus...,2022-09-27 14:57:10.828555
10,12,64,45,222508,52323,23826,42983,Ruhemodus...,2022-09-27 15:12:27.170962
10,12,64,45,222508,52332,23826,42983,56 6F 72 62 65 7,2022-09-27 15:17:29.798684
10,12,64,45,222508,52332,23826,42992,Energiesparmodus,2022-09-27 15:37:46.480140
10,12,64,45,222508,52332,23826,42992,Ruhemodus...,2022-09-28 09:18:41.019827
10,12,64,45,222508,52334,23826,42992,56 6F 72 62 65 7,2022-09-28 09:23:48.498642
10,12,64,45,222508,52334,23826,42992,Energiesparmodus,2022-09-28 09:39:09.992046
10,12,64,45,222508,52334,23826,42992,Ruhemodus...,2022-09-28 16:30:27.887404
10,10,63,44,222508,52550,23827,43122,Energiesparmodus,2022-09-30 07:54:04.679257
10,10,63,44,222508,52550,23827,43122,Ruhemodus...,2022-09-30 15:14:50.738373
10,10,63,44,222508,52776,23827,43126,Ruhemodus...,2022-10-04 11:53:41.322244
10,10,63,44,222508,52776,23827,43126,42 65 69 6D 20 4,2022-10-04 12:24:08.106804
10,10,63,44,222508,52776,23827,43126,56 6F 72 62 65 7,2022-10-04 12:29:15.993287
10,10,63,44,222508,52777,23827,43126,Bereit,2022-10-04 12:34:16.670638
10,10,63,44,222508,52777,23827,43126,Energiesparmodus,2022-10-04 12:49:29.489517
10,10,63,44,222508,52777,23827,43126,Ruhemodus...,2022-10-04 13:35:08.555099
10,10,63,44,222508,52778,23827,43126,Ruhemodus...,2022-10-04 13:40:11.262570
10,10,62,44,222508,52800,23827,43126,Ruhemodus...,2022-10-04 14:30:45.954663
10,10,62,44,222508,52822,23827,43126,Ruhemodus...,2022-10-04 16:07:12.293071
10,10,62,44,222508,52826,23827,43126,Ruhemodus...,2022-10-04 16:32:54.082632
10,10,62,44,222508,52832,23827,43126,Ruhemodus...,2022-10-05 16:42:01.880283
9,8,61,43,222535,52979,24008,43260,Ruhemodus...,2022-10-10 08:00:53.218714
9,8,61,42,222535,52994,24008,43260,Ruhemodus...,2022-10-10 08:16:10.185874
9,8,61,42,222535,52994,24008,43350,42 69 74 74 65 2,2022-10-10 08:21:14.532345
5,8,61,42,222535,52994,24008,43368,Bereit,2022-10-10 08:26:19.682709
5,8,61,42,222535,52994,24008,43368,Energiesparmodus,2022-10-10 08:41:33.149210
5,8,61,42,222535,52994,24008,43368,Ruhemodus...,2022-10-10 13:55:55.523795
5,8,61,42,222535,52994,24008,43368,42 69 74 74 65 2,2022-10-10 14:01:02.088455
99,8,61,42,222535,52994,24008,43368,42 69 74 74 65 2,2022-10-10 14:06:03.480025
99,8,61,42,222535,52994,24008,43412,Bereit,2022-10-10 14:11:02.728402
99,8,61,42,222535,52994,24008,43412,Energiesparmodus,2022-10-10 14:26:17.926908
99,8,61,42,222535,52994,24008,43412,Ruhemodus...,2022-10-10 16:28:12.743338
99,8,61,42,222535,52994,24008,43413,Ruhemodus...,2022-10-11 16:21:24.100724
99,8,61,42,222535,52998,24008,43413,Ruhemodus...,2022-10-12 12:01:03.166915
99,8,61,42,222535,52998,24008,43413,Bereit,2022-10-12 12:11:15.475783
99,8,61,42,222535,52998,24008,43413,Energiesparmodus,2022-10-12 12:26:28.014160
99,8,61,42,222535,52998,24008,43413,Ruhemodus...,2022-10-12 16:14:52.148994
99,8,61,42,222535,52998,24008,43432,Bereit,2022-10-12 16:19:52.020125
99,8,61,42,222535,52998,24008,43432,Energiesparmodus,2022-10-12 16:30:12.354503
99,8,60,42,222535,53009,24013,43432,Ruhemodus...,2022-10-13 09:15:25.883416
98,7,60,41,222542,53253,24013,43514,Ruhemodus...,2022-10-14 14:19:32.910625
98,7,60,41,222542,53253,24013,43523,Bereit,2022-10-14 14:24:35.851260
